151,Emmi Caffe Latte Skinny Iced Coffee 230ml,1,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7493061/image.jpg,coffee,95,202,-1,77
152,Nescaf� Gold Blend Instant Coffee Refill 275g,7.8,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/2455297/image.jpg,coffee,90,196,-1,27
153,"Sainsbury's Fairtrade House Blend Original Coffee Beans, Strength 3 227g",2.3,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/396288/image.jpg,coffee,103,196,-1,67
154,Nescaf� Gold Blend Decaff Instant Coffee 200g,7,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/2203119/image.jpg,coffee,90,194,-1,29
155,Sainsbury's Fairtrade After Dinner Ground Coffee 227g,2.3,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/1279245/image.jpg,coffee,103,214,-1,32
156,Sainsbury's Gold Roast Decaffeinated Instant Coffee Granules 100g,2.2,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/1398397/image.jpg,coffee,90,168,-1,64
157,Tassimo Kenco 100% Colombian Coffee Pods x16,3.7,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7062678/image.jpg,coffee,102,214,-1,78
158,Lavazza Qualita Rossa Ground Coffee 250g,3.8,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/2169149/image.jpg,coffee,103,176,-1,50
159,Kenco Smooth Instant Coffee 200g,4.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/2263977/image.jpg,coffee,88,174,-1,68
160,Costa Coffee Mocha Italia Signature Blend Ground for Cafetiere & Filter 200g,3.7,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7585208/image.jpg,coffee,101,232,-1,42
161,Starbucks DoubleShot Espresso Flavoured Milk Iced Coffee 200ml,1.75,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7260786/image.jpg,coffee,104,212,-1,58
162,Nescaf� Gold Irish Cream Latte Instant Coffee Sachets x8,2,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/6592913/image.jpg,coffee,90,224,-1,53
163,Kenco Decaff Instant Coffee 100g,2.75,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/2263984/image.jpg,coffee,88,185,-1,68
164,Arctic Rainforest Alliance Arabica Bean Coffee Cafe Latte To Go 330ml,1,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7862496/image.jpg,coffee,99,210,-1,26
165,L'Or Classique Instant Coffee,3,Morrisons,,https://groceries.morrisons.com/productImages/364/364756011_0_640x640.jpg?identifier=d8735c19545c4a402b53a013c3301302,coffee,90,-1,107,52
166,L'OR Intense Instant Coffee,3,Morrisons,,https://groceries.morrisons.com/productImages/364/364757011_0_640x640.jpg?identifier=93becfde66e09c0ea544561510c10f65,coffee,90,-1,163,47
167,Nescafe Original Instant Coffee,5,Morrisons,,https://groceries.morrisons.com/productImages/113/113817011_0_640x640.jpg?identifier=6fe7fb5b2088b4f2607578dc460f9d8a,coffee,90,-1,109,39
168,L'Or Decaffinated Instant Coffee,3,Morrisons,,https://groceries.morrisons.com/productImages/364/364758011_0_640x640.jpg?identifier=a242748df67af1e1bd2150be351557d0,coffee,90,-1,163,47
169,Nescafe Original Decaff Instant Coffee,2.75,Morrisons,,https://groceries.morrisons.com/productImages/268/268419011_0_640x640.jpg?identifier=982a64237045288c77df83eec7841453,coffee,90,-1,109,73
