361,Sun-Pat No Added Sugar Smooth,3,Morrisons,,https://groceries.morrisons.com/productImages/463/463775011_0_640x640.jpg?identifier=e588b472584728086e7a8f0ca1b282aa,peanut butter,261,-1,303,249
362,Skippy Smooth Peanut Butter,2.4,Morrisons,,https://groceries.morrisons.com/productImages/398/398463011_0_640x640.jpg?identifier=a26e530b3fd5d6945d6fbd9e5bb2fba9,peanut butter,272,-1,318,240
363,Whole Earth Organic Crunchy Peanut Butter,3.3,Morrisons,,https://groceries.morrisons.com/productImages/111/111423011_0_640x640.jpg?identifier=b40a8b7e79650a3e7355c87da2d086f1,peanut butter,283,-1,306,233
364,Whole Earth Smooth Organic Peanut Butter,3.3,Morrisons,,https://groceries.morrisons.com/productImages/523/523318011_0_640x640.jpg?identifier=e40fbdf5ad7b9d04ee2faa587df990a0,peanut butter,274,-1,324,256
365,Pip & Nut Smooth Peanut Butter,3,Morrisons,,https://groceries.morrisons.com/productImages/562/562279011_0_640x640.jpg?identifier=9b3dff7dd5df9282bdfa08b68ebee00b,peanut butter,282,-1,318,240
366,Meridian Crunchy Cashew Butter,3.3,Morrisons,,https://groceries.morrisons.com/productImages/278/278923011_0_640x640.jpg?identifier=db0741ceaf3c48f744cbfaca76af4683,peanut butter,284,-1,297,247
367,Skippy Super Crunch Extra Crunchy Peanut Butter,2.4,Morrisons,,https://groceries.morrisons.com/productImages/398/398464011_0_640x640.jpg?identifier=b9bd6de6139e7a3dbc80189f8e9a8f67,peanut butter,278,-1,308,235
368,Sun-Pat Smooth Peanut Butter,3.5,Morrisons,,https://groceries.morrisons.com/productImages/542/542642011_0_640x640.jpg?identifier=9492ed5ff16aab801b7c0dacfd4b3c44,peanut butter,276,-1,303,240
369,Meridian Crunchy Peanut Butter,3.8,Morrisons,,https://groceries.morrisons.com/productImages/542/542617011_0_640x640.jpg?identifier=cceb98b551f3946000e03edc11f218ee,peanut butter,260,-1,297,241
370,Sun-Pat No Added Sugar Crunchy,3,Morrisons,,https://groceries.morrisons.com/productImages/413/413918011_0_640x640.jpg?identifier=fedca291e584808dad1a007698ea4e85,peanut butter,279,-1,303,246
371,Sun-Pat Crunchy Peanut Butter,3.5,Morrisons,,https://groceries.morrisons.com/productImages/542/542641011_0_640x640.jpg?identifier=9d6292c9f1b92a119f02c1936c942eae,peanut butter,284,-1,290,254
372,Kellogg's Crunchy Nut Peanut Butter Crunchy,2.5,Morrisons,,https://groceries.morrisons.com/productImages/542/542645011_0_640x640.jpg?identifier=40fbce0a8c64b10b9b6c1d89076c5fc2,peanut butter,268,-1,307,235
373,Proper Nutty Peanut Butter Slightly Salted,3,Morrisons,,https://groceries.morrisons.com/productImages/472/472680011_0_640x640.jpg?identifier=455bca94e121c6aad3848a6e692e2eee,peanut butter,282,-1,310,254
374,Meridian Smooth Peanut Butter,3.8,Morrisons,,https://groceries.morrisons.com/productImages/542/542616011_0_640x640.jpg?identifier=c52ef519861f413602ce0b338faa19bb,peanut butter,260,-1,298,240
375,Skippy Chocolate Chip Swirl Peanut Butter,2.65,Morrisons,,https://groceries.morrisons.com/productImages/542/542680011_0_640x640.jpg?identifier=c2f593543500c6bb19c532c3696bf80c,peanut butter,274,-1,324,256
376,Pip & Nut Smooth Peanut Butter,3,Morrisons,,https://groceries.morrisons.com/productImages/562/562279011_0_640x640.jpg?identifier=9b3dff7dd5df9282bdfa08b68ebee00b,peanut butter,282,-1,318,240
377,Meridian Crunchy Cashew Butter,3.3,Morrisons,,https://groceries.morrisons.com/productImages/278/278923011_0_640x640.jpg?identifier=db0741ceaf3c48f744cbfaca76af4683,peanut butter,284,-1,297,247
378,Skippy Super Crunch Extra Crunchy Peanut Butter,2.4,Morrisons,,https://groceries.morrisons.com/productImages/398/398464011_0_640x640.jpg?identifier=b9bd6de6139e7a3dbc80189f8e9a8f67,peanut butter,278,-1,308,235
379,Sun-Pat Smooth Peanut Butter,3.5,Morrisons,,https://groceries.morrisons.com/productImages/542/542642011_0_640x640.jpg?identifier=9492ed5ff16aab801b7c0dacfd4b3c44,peanut butter,276,-1,303,240
380,Meridian Crunchy Peanut Butter,3.8,Morrisons,,https://groceries.morrisons.com/productImages/542/542617011_0_640x640.jpg?identifier=cceb98b551f3946000e03edc11f218ee,peanut butter,260,-1,297,241
381,Sun-Pat No Added Sugar Crunchy,3,Morrisons,,https://groceries.morrisons.com/productImages/413/413918011_0_640x640.jpg?identifier=fedca291e584808dad1a007698ea4e85,peanut butter,279,-1,303,246
382,Sun-Pat Crunchy Peanut Butter,3.5,Morrisons,,https://groceries.morrisons.com/productImages/542/542641011_0_640x640.jpg?identifier=9d6292c9f1b92a119f02c1936c942eae,peanut butter,284,-1,290,254
383,Kellogg's Crunchy Nut Peanut Butter Crunchy,2.5,Morrisons,,https://groceries.morrisons.com/productImages/542/542645011_0_640x640.jpg?identifier=40fbce0a8c64b10b9b6c1d89076c5fc2,peanut butter,268,-1,307,235
384,Proper Nutty Peanut Butter Slightly Salted,3,Morrisons,,https://groceries.morrisons.com/productImages/472/472680011_0_640x640.jpg?identifier=455bca94e121c6aad3848a6e692e2eee,peanut butter,282,-1,310,254
385,Meridian Smooth Peanut Butter,3.8,Morrisons,,https://groceries.morrisons.com/productImages/542/542616011_0_640x640.jpg?identifier=c52ef519861f413602ce0b338faa19bb,peanut butter,260,-1,298,240
386,Skippy Chocolate Chip Swirl Peanut Butter,2.65,Morrisons,,https://groceries.morrisons.com/productImages/542/542680011_0_640x640.jpg?identifier=c2f593543500c6bb19c532c3696bf80c,peanut butter,274,-1,324,256
